source,target,dist_m
6875,6882,7014.0
6875,9667,26511.0
6876,7188,36717.0
6876,8618,54952.0
6876,9121,10311.0
6877,10374,152185.0
6879,7709,4579.0
6879,8998,43872.0
6881,8139,44193.0
6882,8048,67413.0
6883,7491,45936.0
6884,7466,64552.0
6884,7925,53537.0
6885,7609,32296.0
6886,8053,92416.0
6888,8581,24604.0
6889,8172,15440.0
6890,7332,13674.0
6890,7369,34848.0
6890,7576,20877.0
6890,9420,65633.0
6891,8126,15016.0
6892,7138,65712.0
6892,7183,29353.0
6892,9590,152508.0
6892,9627,101102.0
6892,10142,102928.0
6894,7776,247939.0
6895,9372,7524.0
6896,8765,214387.0
6898,7386,15253.0
6898,7391,17196.0
6898,9509,44796.0
6899,7707,22056.0
6900,8069,69766.0
6901,9892,58131.0
6901,9894,60039.0
6901,10350,67352.0
6903,6930,29560.0
6904,7932,80623.0
6904,8188,41029.0
6905,7047,18825.0
6905,9361,18496.0
6907,7468,98936.0
6907,9485,30458.0
6908,8443,131071.0
6908,9948,93538.0
6908,9976,38590.0
6909,8494,6082.0
6910,7617,80776.0
6910,7666,66451.0
6910,9003,20200.0
6910,9040,17938.0
6910,9397,14743.0
6910,9702,35344.0
6910,10020,34332.0
6911,8973,89740.0
6911,10344,173745.0
6912,8105,60523.0
6912,8402,67763.0
6913,8975,35666.0
6914,6938,44758.0
6914,9255,41745.0
6914,9590,19802.0
6916,7226,68754.0
6916,9596,130470.0
6917,7234,37510.0
6918,8366,97830.0
6918,9349,56945.0
6919,8075,38478.0
6921,8450,73352.0
6922,8563,37852.0
6922,9834,11878.0
6923,8621,3244.0
6923,8892,143462.0
6923,9096,33389.0
6923,9196,61559.0
6923,9643,43133.0
6924,9352,39183.0
6924,9510,46119.0
6925,7932,35538.0
6925,8254,43778.0
6925,9052,78608.0
6925,9152,30800.0
6925,9610,44340.0
6926,9007,47043.0
6926,9316,55552.0
6927,6946,47490.0
6930,9467,84253.0
6932,7280,37786.0
6932,7298,28247.0
6932,8345,46895.0
6932,10257,10081.0
6932,10262,9246.0
6934,7080,15007.0
6934,7574,111845.0
6935,9935,32533.0
6938,9590,60046.0
6938,9627,118129.0
6938,9863,17770.0
6939,7395,99118.0
6940,10248,87077.0
6941,8848,36543.0
6941,10282,26350.0
6942,10078,37100.0
6943,7147,36297.0
6943,7896,31393.0
6943,8731,16750.0
6943,9243,17154.0
6944,7793,25510.0
6944,8545,45129.0
6944,8796,37138.0
6945,10137,50990.0
6946,8115,54788.0
6950,9158,77757.0
6950,9911,4168.0
6951,7842,7622.0
6951,7864,47198.0
6951,9539,9207.0
6952,8406,9236.0
6953,7148,213522.0
6953,7638,78170.0
6953,7653,300128.0
6953,9571,138846.0
6955,8182,48938.0
6955,10381,81662.0
6958,9176,14254.0
6961,7804,77945.0
6962,8706,17613.0
6962,8785,19760.0
6963,7702,92359.0
6963,8131,64456.0
6963,8704,52236.0
6963,9422,39311.0
6963,10174,26352.0
6964,7179,49053.0
6964,7559,29453.0
6965,7034,62060.0
6965,8869,36462.0
6966,7765,35510.0
6968,7157,25514.0
6968,7537,52797.0
6968,7545,37937.0
6968,7613,29643.0
6968,7702,113521.0
6968,8053,22943.0
6972,9796,51071.0
6975,10324,7174.0
6976,9885,159662.0
6977,6981,138057.0
6977,7765,16206.0
6977,8868,41397.0
6978,7583,46398.0
6978,7853,61610.0
6979,7107,51426.0
6979,7393,35921.0
6980,6981,132248.0
6980,8099,22059.0
6980,8354,19578.0
6980,8590,13898.0
6980,9009,92137.0
6980,9406,78774.0
6981,7010,59979.0
6981,8515,69068.0
6981,8525,68010.0
6982,9064,376112.0
6984,8112,37346.0
6985,8027,5540.0
6986,8399,26145.0
6987,8808,46367.0
6987,9302,55797.0
6987,9446,56813.0
6987,10288,67386.0
6988,7773,60323.0
6989,8234,24972.0
6990,8687,46264.0
6990,8827,67223.0
6992,10175,20208.0
6994,10097,36766.0
6995,10179,37690.0
6996,7468,127712.0
6996,8316,18436.0
6997,7132,79013.0
6997,7434,129860.0
6997,7548,203363.0
6997,8745,130191.0
6997,8747,156890.0
6997,10187,123792.0
6999,8441,61516.0
7001,7614,127363.0
7001,8504,110138.0
7002,7509,43831.0
7002,7510,43333.0
7002,9579,67633.0
7003,8239,19411.0
7003,10132,31836.0
7004,9584,91113.0
7006,7504,37302.0
7006,7505,70246.0
7006,7506,42301.0
7006,7507,37590.0
7006,9579,37098.0
7009,8729,113846.0
7009,9768,96346.0
7011,7408,123414.0
7011,7940,20830.0
7011,8133,49465.0
7011,8572,36378.0
7013,8995,109037.0
7014,7743,41032.0
7015,9741,45364.0
7017,10216,90414.0
7018,7344,39642.0
7019,8181,39203.0
7019,10099,36627.0
7020,8845,34801.0
7020,9063,64248.0
7021,8438,221485.0
7021,10355,84073.0
7022,7411,25528.0
7022,8677,15954.0
7022,9200,36747.0
7023,7611,80726.0
7023,8174,79996.0
7024,7979,107336.0
7024,9288,172469.0
7024,9517,106004.0
7025,9770,24871.0
7025,9902,378.0
7026,7528,92631.0
7026,9996,51488.0
7027,10109,32169.0
7028,8988,16161.0
7029,9577,76392.0
7031,9971,83846.0
7032,8880,25808.0
7032,8942,50794.0
7032,9253,14150.0
7032,9969,77829.0
7034,7813,104009.0
7034,10221,33751.0
7037,7826,93394.0
7037,10004,56482.0
7038,7989,7645.0
7038,9798,30150.0
7038,10208,9363.0
7040,10256,47241.0
7040,10264,29637.0
7040,10280,6559.0
7041,7379,23863.0
7043,7633,24585.0
7043,9641,34022.0
7048,9446,18498.0
7049,8308,32893.0
7051,7609,101973.0
7052,7089,9062.0
7052,10179,30161.0
7053,9064,88995.0
7053,10226,160072.0
7054,7775,112774.0
7054,8310,28900.0
7054,9256,96430.0
7055,8338,104453.0
7055,10231,94259.0
7056,8333,91855.0
7057,7160,171225.0
7057,7409,69120.0
7057,7638,17170.0
7057,8634,16889.0
7058,9056,120501.0
7059,9472,36985.0
7059,9592,16282.0
7060,7266,38447.0
7060,8647,48860.0
7060,8818,62569.0
7062,7664,387326.0
7062,7817,304022.0
7062,8505,316303.0
7062,8635,293592.0
7062,10199,423026.0
7063,7267,107255.0
7063,7963,13970.0
7063,8207,33475.0
7065,7067,70880.0
7065,9780,205778.0
7067,9780,152016.0
7069,8007,82755.0
7069,8289,34873.0
7069,9450,39864.0
7070,7127,55411.0
7070,8256,61269.0
7070,9247,78227.0
7071,8156,11332.0
7072,7965,108969.0
7073,7422,36237.0
7074,10111,81355.0
7075,8076,76497.0
7075,9904,77096.0
7076,7317,23820.0
7076,8493,55588.0
7078,7888,40159.0
7078,8935,104591.0
7080,9106,33563.0
7080,9362,85326.0
7080,9447,35105.0
7080,9932,40257.0
7081,9467,21953.0
7082,8200,19894.0
7082,9983,31273.0
7082,10294,45423.0
7083,9538,9893.0
7083,9653,27428.0
7084,7320,6813.0
7084,7322,19677.0
7084,7995,8873.0
7084,9121,13914.0
7086,7674,14015.0
7087,8488,92526.0
7089,7380,11846.0
7089,10179,35535.0
7091,8967,9195.0
7092,9095,196843.0
7093,8798,41688.0
7093,9880,13177.0
7093,10195,97741.0
7094,8886,160629.0
7094,8997,39024.0
7094,10049,187076.0
7095,10112,115159.0
7096,9669,160566.0
7098,7481,69428.0
7098,9293,14781.0
7098,10335,36341.0
7099,8738,78349.0
7102,7691,176011.0
7102,9190,94081.0
7102,10298,65659.0
7103,7924,41893.0
7103,10077,47620.0
7104,7645,85020.0
7104,8965,65607.0
7104,10243,128707.0
7104,10381,138442.0
7105,7173,89805.0
7105,8065,35723.0
7105,8514,127373.0
7105,8878,76403.0
7107,10346,16063.0
7108,7716,149791.0
7108,9508,86394.0
7108,10335,135119.0
7109,7122,24389.0
7110,9556,108400.0
7111,7369,40705.0
7111,10045,17856.0
7112,9525,33865.0
7112,10070,73432.0
7113,7641,30552.0
7116,9447,43789.0
7116,9932,10932.0
7118,8698,35169.0
7118,9366,20350.0
7119,9203,73586.0
7120,8126,186383.0
7120,8629,65357.0
7120,8941,45818.0
7120,9490,59659.0
7120,9820,21213.0
7121,7364,68301.0
7121,9980,47498.0
7122,7675,25695.0
7122,8011,22653.0
7122,8807,44011.0
7123,7619,110047.0
7123,9024,62229.0
7125,9208,13247.0
7125,9349,9652.0
7126,9781,37902.0
7128,8252,18134.0
7130,10031,83919.0
7131,7588,15012.0
7132,10187,70893.0
7133,7135,108477.0
7133,8662,55557.0
7133,10335,173510.0
7134,9798,25691.0
7135,9293,84413.0
7136,7275,49156.0
7137,8776,61937.0
7138,7913,64611.0
7138,9627,44196.0
7138,9703,33997.0
7138,10100,50471.0
7139,8107,39251.0
7139,8977,109684.0
7140,7352,83452.0
7141,8515,19221.0
7142,8623,19244.0
7142,9164,42805.0
7144,8397,6374.0
7144,10248,71003.0
7145,8085,14317.0
7145,8356,18326.0
7146,9883,50990.0
7149,8270,93352.0
7149,9643,60682.0
7151,8031,3274.0
7152,10019,30628.0
7153,8290,45364.0
7153,9024,25326.0
7154,8782,103750.0
7156,10220,8362.0
7158,8911,33049.0
7159,7427,94192.0
7159,7686,93239.0
7159,8250,38565.0
7159,9432,184200.0
7160,7165,86441.0
7160,9148,46622.0
7160,9882,47987.0
7163,7426,33410.0
7163,9009,102475.0
7163,10147,111729.0
7164,9685,49201.0
7165,9148,45785.0
7165,9162,57018.0
7165,9703,56047.0
7166,8871,207203.0
7168,7716,169818.0
7168,8316,222493.0
7169,9223,21279.0
7171,9587,48366.0
7172,8655,60107.0
7173,8514,200205.0
7173,8846,73835.0
7173,9740,17887.0
7174,7455,50070.0
7174,9016,47213.0
7175,7190,17964.0
7175,9039,120009.0
7176,9157,146456.0
7177,7566,13778.0
7177,7845,40646.0
7177,9350,10843.0
7177,9941,127373.0
7177,10142,26830.0
7178,9883,40977.0
7181,8943,57359.0
7181,9616,30679.0
7184,8946,454821.0
7184,9092,369939.0
7186,8864,47142.0
7187,7704,29598.0
7187,9124,88005.0
7188,10113,15461.0
7189,8883,22877.0
7191,8178,32723.0
7191,9351,52125.0
7192,8032,134582.0
7193,9780,313134.0
7194,9512,27674.0
7195,7258,46213.0
7195,10381,58682.0
7196,8431,53645.0
7196,10195,25887.0
7198,7686,32531.0
7198,9565,13636.0
7199,7953,51165.0
7199,9386,25472.0
7200,7720,21174.0
7201,7667,60414.0
7201,9066,194565.0
7201,9149,169309.0
7201,9459,152162.0
7202,9635,34437.0
7203,9035,19152.0
7203,9792,20391.0
7204,8408,121781.0
7204,8833,139273.0
7204,9650,29065.0
7205,7206,8713.0
7205,7207,36983.0
7205,8215,17524.0
7205,8454,63515.0
7205,8592,354742.0
7205,9326,168349.0
7205,9382,55507.0
7205,9459,116655.0
7205,9835,136844.0
7207,9382,18524.0
7208,8551,41129.0
7210,8630,226128.0
7213,10195,50787.0
7215,8458,46795.0
7216,7395,32180.0
7217,8804,74764.0
7218,8121,43888.0
7218,8640,15010.0
7219,8622,20961.0
7219,10216,60723.0
7224,8839,53027.0
7225,8452,44168.0
7225,10168,31805.0
7227,7539,63503.0
7227,10082,10949.0
7228,7476,170772.0
7229,7230,14817.0
7229,7889,35406.0
7229,8048,51134.0
7229,8931,45708.0
7229,9667,53975.0
7229,10292,29607.0
7230,9496,26358.0
7231,8874,10575.0
7231,10119,112712.0
7232,8606,133293.0
7233,7708,31270.0
7233,10187,173535.0
7234,8568,46339.0
7235,7822,117872.0
7235,9744,50.0
7236,8963,31747.0
7237,9833,23951.0
7237,10140,135813.0
7237,10178,31816.0
7239,8133,76781.0
7241,8001,37750.0
7241,8184,27046.0
7242,9999,91233.0
7243,10303,15652.0
7244,10011,73867.0
7244,10338,27588.0
7247,7250,96500.0
7247,8382,29988.0
7247,10195,49906.0
7248,7624,14519.0
7250,8382,66513.0
7250,9162,68217.0
7252,7875,69766.0
7252,9014,38495.0
7252,9844,5338.0
7253,9869,39354.0
7254,7991,82300.0
7255,7876,44083.0
7255,8904,44173.0
7256,7598,34319.0
7256,9161,41596.0
7257,7667,318932.0
7257,8630,316711.0
7257,9066,205578.0
7262,8120,39071.0
7263,9317,61127.0
7267,7328,36029.0
7268,9532,126835.0
7269,8652,29566.0
7269,9672,40039.0
7270,7276,89008.0
7270,8250,41202.0
7272,7843,73793.0
7272,10081,39790.0
7274,7657,16574.0
7274,7998,30847.0
7274,8277,11611.0
7275,7296,17170.0
7275,10025,29398.0
7276,8250,123604.0
7276,8867,57122.0
7277,7555,56773.0
7277,7805,83411.0
7277,8664,50284.0
7277,9201,30699.0
7277,10061,81981.0
7278,8910,17360.0
7278,10186,52435.0
7279,7313,64162.0
7279,7755,99672.0
7279,8476,52551.0
7279,9099,86940.0
7279,9396,89541.0
7279,9439,60667.0
7280,7298,61981.0
7280,9531,71428.0
7280,10263,18491.0
7281,8849,88997.0
7284,8432,241048.0
7284,10382,169717.0
7285,7938,17346.0
7285,7963,18985.0
7285,10193,116068.0
7287,7313,76056.0
7287,8074,147057.0
7287,8846,29900.0
7287,8994,47780.0
7287,9010,68270.0
7287,9396,66453.0
7288,7304,117756.0
7288,8154,179896.0
7288,8321,311861.0
7288,8805,86836.0
7288,9204,327298.0
7288,9238,73607.0
7288,10222,34623.0
7289,8494,23776.0
7290,7404,32386.0
7290,9721,43499.0
7291,7758,17853.0
7292,8844,40400.0
7292,9893,79.0
7292,9896,21172.0
7293,8543,21138.0
7293,9410,24612.0
7294,9204,43118.0
7295,7442,15439.0
7295,9872,144347.0
7296,7418,44822.0
7296,8358,10425.0
7296,8626,35040.0
7297,7487,53798.0
7298,8416,5103.0
7298,10256,38853.0
7302,9626,44571.0
7304,8764,85851.0
7305,9286,270582.0
7308,8116,37968.0
7308,9891,21293.0
7309,9596,132115.0
7311,7764,49809.0
7311,8824,65898.0
7313,7744,73289.0
7314,9700,46938.0
7315,8353,114349.0
7316,7530,24629.0
7316,7866,61985.0
7316,7903,18667.0
7316,8693,35793.0
7316,9444,19006.0
7317,9824,50807.0
7318,9391,35811.0
7319,7320,47458.0
7319,7348,19531.0
7319,8043,57190.0
7321,10112,155215.0
7323,7805,71836.0
7323,9566,30411.0
7325,9242,60784.0
7326,7948,53974.0
7326,9958,92701.0
7326,10077,18118.0
7328,8865,34766.0
7328,9091,9508.0
7329,7914,100018.0
7329,10084,67593.0
7331,8765,184118.0
7331,9079,32805.0
7332,7369,46739.0
7332,9334,51226.0
7334,10141,69428.0
7335,8492,17651.0
7335,9577,61038.0
7336,7880,32564.0
7336,9199,13358.0
7337,10294,62841.0
7338,9434,46062.0
7339,7407,36945.0
7341,7937,10655.0
7341,9673,49204.0
7343,7532,38018.0
7344,9427,45470.0
7345,7366,12843.0
7346,7963,37869.0
7349,7815,2808.0
7349,7973,110610.0
7350,9362,41689.0
7351,8294,36386.0
7351,8965,28384.0
7351,9109,20474.0
7351,9223,48394.0
7353,8687,81838.0
7353,8827,68756.0
7354,8101,162898.0
7354,8429,333129.0
7354,9661,31678.0
7355,8749,88631.0
7355,10237,3194.0
7356,9354,12742.0
7356,9525,74345.0
7357,10111,59582.0
7357,10365,89544.0
7358,9704,64156.0
7359,9303,22007.0
7360,9289,50129.0
7361,10273,47744.0
7362,7581,42449.0
7362,7993,105981.0
7362,10226,128855.0
7363,8138,133729.0
7363,9780,155741.0
7365,8376,43425.0
7365,9586,115282.0
7366,7368,29010.0
7366,8172,11184.0
7366,8249,19703.0
7366,9262,11591.0
7369,7372,55303.0
7369,7576,17780.0
7369,8393,57853.0
7369,9344,31712.0
7369,9420,64729.0
7371,9200,50909.0
7375,8232,79053.0
7375,10124,72477.0
7375,10381,137235.0
7379,8283,134774.0
7379,8673,59519.0
7379,9098,95075.0
7379,9587,21650.0
7380,10179,44391.0
7381,7577,49497.0
7381,8306,49628.0
7381,9159,16570.0
7381,9445,28067.0
7382,7562,56499.0
7384,8015,146101.0
7385,8645,30452.0
7387,7539,86541.0
7387,9074,128137.0
7389,10130,51134.0
7392,7689,123084.0
7392,9706,54819.0
7393,7904,11364.0
7396,7422,98016.0
7402,7807,35207.0
7402,9467,45018.0
7403,7776,31900.0
7404,10350,28886.0
7405,8099,28211.0
7405,8372,18287.0
7406,8933,13597.0
7409,8378,34030.0
7409,8634,52231.0
7410,9603,137088.0
7410,10377,48643.0
7411,8541,59155.0
7412,10342,14103.0
7413,9868,62306.0
7413,10228,83050.0
7414,7992,14811.0
7415,10267,51964.0
7417,8797,21593.0
7417,10201,47344.0
7418,8235,34052.0
7419,7848,440060.0
7419,10312,353834.0
7421,8142,50752.0
7423,8023,55640.0
7423,9621,17281.0
7425,8323,31869.0
7426,8227,49979.0
7426,9009,83437.0
7427,8250,63409.0
7429,8937,6551.0
7430,7705,64873.0
7430,7918,87225.0
7430,10199,55416.0
7431,9288,46858.0
7432,8075,38149.0
7432,8983,13514.0
7432,9072,27717.0
7433,8268,56789.0
7433,8378,49921.0
7433,8523,67751.0
7434,9321,150896.0
7435,9604,22755.0
7437,7860,75967.0
7437,9724,50893.0
7440,9027,46565.0
7440,9287,21741.0
7443,8744,40979.0
7443,8813,122562.0
7443,10014,78213.0
7446,7488,7674.0
7446,7534,24700.0
7446,8332,45259.0
7447,9095,127078.0
7448,9582,77422.0
7448,9928,31489.0
7448,10199,64851.0
7449,7563,2750.0
7450,10295,210880.0
7451,8768,42991.0
7452,7895,73964.0
7453,8513,119591.0
7453,9357,63770.0
7454,9055,57895.0
7455,8782,169285.0
7455,9016,78902.0
7458,7459,46829.0
7458,7460,48829.0
7458,8365,41419.0
7458,8465,85431.0
7461,8498,263203.0
7461,10241,182942.0
7462,9410,23067.0
7464,9332,64360.0
7465,8388,18142.0
7465,8944,55853.0
7466,7478,47451.0
7466,7744,145507.0
7466,7893,57781.0
7466,7925,118088.0
7466,8074,133817.0
7466,8154,184791.0
7466,8214,103917.0
7466,8241,46378.0
7466,8344,103529.0
7466,8764,112221.0
7466,9153,60338.0
7466,9275,70982.0
7466,9662,60646.0
7468,7980,125863.0
7469,7818,69835.0
7469,8073,99716.0
7469,9999,76629.0
7470,9140,51521.0
7471,8180,52221.0
7471,9722,132845.0
7473,9686,39555.0
7473,9897,39952.0
7474,8041,95966.0
7475,7478,137218.0
7475,9275,139299.0
7475,9466,111630.0
7475,9782,117720.0
7476,9326,29808.0
7477,8443,44838.0
7479,9517,46317.0
7480,7484,144532.0
7482,9486,32841.0
7483,9572,12985.0
7485,9512,75614.0
7486,9955,38937.0
7487,8435,44098.0
7487,9223,64450.0
7488,7534,17037.0
7489,9188,25530.0
7490,8589,142263.0
7493,8161,47814.0
7494,8875,55972.0
7497,8175,54635.0
7498,7654,55191.0
7499,8875,57311.0
7500,7654,107344.0
7501,7654,56251.0
7502,7810,38551.0
7503,8151,80301.0
7508,7791,11417.0
7511,8151,57502.0
7512,7662,16514.0
7516,8748,33430.0
7520,8589,22943.0
7521,7792,17205.0
7522,9600,37010.0
7524,8757,35002.0
7527,7669,13054.0
7527,9025,214053.0
7527,9489,40887.0
7528,8143,103656.0
7528,8596,118471.0
7528,8670,159870.0
7528,9707,48734.0
7528,9940,113505.0
7528,9990,81603.0
7529,8783,54961.0
7529,9558,119228.0
7531,9500,22885.0
7533,8250,116888.0
7534,7536,65586.0
7535,9173,24064.0
7536,7537,47627.0
7537,7545,14860.0
7540,9198,38547.0
7540,10232,88797.0
7541,7542,7612.0
7541,7543,10122.0
7544,7582,111091.0
7544,9583,13954.0
7545,8035,25445.0
7546,8163,40808.0
7546,10232,72231.0
7546,10241,76566.0
7547,10236,70967.0
7548,8745,73173.0
7549,10382,87030.0
7550,9039,46312.0
7551,9130,62450.0
7552,7759,29151.0
7553,9186,20479.0
7555,8908,44428.0
7555,9562,27438.0
7556,9633,43721.0
7557,9768,52894.0
7558,8597,55294.0
7560,7844,13994.0
7560,10090,114880.0
7562,9706,127603.0
7563,8218,13110.0
7563,8661,11424.0
7563,9135,58400.0
7563,9988,19160.0
7564,7971,58754.0
7564,9802,88775.0
7565,10248,75561.0
7565,10287,64714.0
7566,7845,37520.0
7567,8027,44545.0
7570,8126,153194.0
7570,9490,102928.0
7571,8716,82897.0
7571,9186,51640.0
7571,10119,94494.0
7573,9580,4623.0
7574,8401,40126.0
7574,8577,14638.0
7574,9568,74252.0
7575,7700,29926.0
7575,8067,48690.0
7575,9223,60628.0
7579,7847,21927.0
7580,9543,47062.0
7580,9866,15007.0
7581,8106,56963.0
7581,9233,26509.0
7583,7806,62137.0
7583,8140,122105.0
7583,8190,44202.0
7583,8228,140157.0
7583,9726,46492.0
7584,7924,164685.0
7584,8072,47583.0
7584,9829,71978.0
7585,8031,75030.0
7586,7901,59440.0
7586,8697,61767.0
7587,8077,66312.0
7590,10303,9688.0
7592,9066,311085.0
7593,9179,160685.0
7597,8964,78005.0
7597,9593,62358.0
7598,8678,82567.0
7599,9376,70492.0
7600,10275,15530.0
7601,8126,117561.0
7602,8142,56867.0
7604,8628,139696.0
7606,9883,99343.0
7609,9287,268920.0
7610,8847,23183.0
7610,9212,40778.0
7610,10042,65106.0
7611,8174,34644.0
7612,9580,55429.0
7614,8327,179200.0
7614,9087,259426.0
7615,10090,93604.0
7616,8077,76439.0
7617,8967,26485.0
7617,10156,60981.0
7618,9939,179051.0
7619,9543,127440.0
7620,8370,16877.0
7621,10099,36934.0
7621,10196,27625.0
7623,9055,76685.0
7623,9346,45574.0
7624,9184,25853.0
7625,8833,48112.0
7626,9134,51638.0
7630,10063,13895.0
7632,8978,2742.0
7633,9184,90483.0
7636,8954,19986.0
7636,9289,79602.0
7637,8472,99844.0
7637,10287,170935.0
7638,7669,137160.0
7638,8562,36980.0
7638,8634,15318.0
7640,9039,129191.0
7641,9282,30313.0
7643,8775,31956.0
7644,8115,57564.0
7644,8696,20718.0
7645,8060,21100.0
7645,8771,51012.0
7645,8965,19413.0
7645,10381,124011.0
7649,7704,21385.0
7652,8194,42950.0
7653,10202,219667.0
7654,8728,111382.0
7655,8412,55392.0
7655,10036,16721.0
7655,10170,55456.0
7656,9331,39383.0
7657,8698,33509.0
7658,8076,46533.0
7661,8763,27842.0
7663,9377,58220.0
7664,8182,418341.0
7664,9348,166153.0
7665,8194,128737.0
7666,7887,60433.0
7667,8540,57460.0
7667,9066,138890.0
7672,8926,27728.0
7672,9286,37264.0
7675,9910,35509.0
7676,9916,3744.0
7677,9266,57507.0
7677,9287,69833.0
7679,8775,67131.0
7680,8863,23385.0
7681,9679,62603.0
7681,10199,121806.0
7683,7707,23410.0
7684,8518,23508.0
7684,9389,30737.0
7684,9967,84323.0
7686,8293,29475.0
7686,10042,51831.0
7688,9002,439158.0
7688,9119,112746.0
7688,10382,294951.0
7689,8752,50469.0
7690,9676,53939.0
7691,8419,201546.0
7691,9511,111137.0
7693,8464,93952.0
7693,9943,83793.0
7694,8536,22439.0
7695,9207,155791.0
7697,8765,114298.0
7697,9536,21972.0
7698,8220,45409.0
7698,8333,341715.0
7698,8788,284986.0
7701,8615,75950.0
7701,8965,32698.0
7705,10199,120289.0
7706,7722,63286.0
7709,7870,499825.0
7710,9182,70934.0
7711,8006,74163.0
7711,9269,57403.0
7714,8648,123190.0
7714,9132,38302.0
7715,7830,113028.0
7715,9589,41370.0
7716,8997,87655.0
7716,9468,79361.0
7717,8452,67146.0
7717,9177,84453.0
7717,10051,131263.0
7718,9614,108753.0
7719,8132,10514.0
7721,9599,18048.0
7723,7851,61764.0
7723,8251,42296.0
